date,authortitle,url,event,author,title,thumb_url,description,published_date,tags,neat_name
Dec 2019,Enrico Ramirez-Ruiz: Your body was forged in the spectacular death of stars,https://download.ted.com/talks/EnricoRamirezRuiz_2019S-480p.mp4?apikey=TEDDOWNLOAD,TED@NAS,Enrico Ramirez-Ruiz,Your body was forged in the spectacular death of stars,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/29b0700e-45e8-46af-b66c-e0b748e2b24b/EnricoRamirez-Ruiz_2019S-embed.jpg,,,,enrico_ramirez_ruiz_your_body_was_forged_in_the_spectacular_death_of_stars
Oct 2019,Joy Wolfram: How nanoparticles could change the way we treat cancer,https://download.ted.com/talks/JoyWolfram_2018X-480p.mp4?apikey=TEDDOWNLOAD,TEDxJacksonville,Joy Wolfram,How nanoparticles could change the way we treat cancer,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/c675d712-ec8e-49cc-8ddc-4c01d7bfdaaa/JoyWolfram_2018X-embed.jpg,,,,joy_wolfram_how_nanoparticles_could_change_the_way_we_treat_cancer
Oct 2019,Moreangels Mbizah: How community-led conservation can save wildlife,https://download.ted.com/talks/MoreangelsMbizah_2019U-480p.mp4?apikey=TEDDOWNLOAD,TED2019,Moreangels Mbizah,How community-led conservation can save wildlife,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/910ef3e6-4ed0-406f-87d0-b6f8a03460b0/MoreangelsMbizah_2019U-embed.jpg,,,,moreangels_mbizah_how_community_led_conservation_can_save_wildlife
Sep 2019,Dr. Phillip Atiba Goff: How we can make racism a solvable problem -- and improve policing,https://download.ted.com/talks/PhillipAtibaGoff_2019-480p.mp4?apikey=TEDDOWNLOAD,TED2019,Dr. Phillip Atiba Goff,How we can make racism a solvable problem -- and improve policing,,,,,dr_phillip_atiba_goff_how_we_can_make_racism_a_solvable_problem_and_improve_policing
Aug 2019,Shrabani Basu: From pacifist to spy: WWII's surprising secret agent,https://download.ted.com/talks/ShrabaniBasu_NoorInayatKhan_2019E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Shrabani Basu,From pacifist to spy: WWII's surprising secret agent,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/917ba050-0e60-46f8-894b-a6a1c2d0b006/NoorInayat_textless.jpg,,,,shrabani_basu_from_pacifist_to_spy_wwii_s_surprising_secret_agent
Jul 2019,Rick Doblin: The future of psychedelic-assisted psychotherapy,https://download.ted.com/talks/RickDoblin_2019-480p.mp4?apikey=TEDDOWNLOAD,TED2019,Rick Doblin,The future of psychedelic-assisted psychotherapy,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/de71765a-07e9-4b1e-9488-03a68c05fb71/RickDoblin_2019-embed.jpg,,,,rick_doblin_the_future_of_psychedelic_assisted_psychotherapy
Jun 2019,Michael Tubbs: The political power of being a good neighbor,https://download.ted.com/talks/MichaelTubbs_2019-480p.mp4?apikey=TEDDOWNLOAD,TED2019,Michael Tubbs,The political power of being a good neighbor,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/5afd5449-d31f-4be8-9f53-253565c495e6/MichaelTubbs_2019-embed.jpg,,,,michael_tubbs_the_political_power_of_being_a_good_neighbor
May 2019,Erika Hamden: What it takes to launch a telescope,https://download.ted.com/talks/ErikaHamden_2019U-480p.mp4?apikey=TEDDOWNLOAD,TED2019,Erika Hamden,What it takes to launch a telescope,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/e12c3031-3d60-47e8-93f7-bc65f0debcd7/ErikaHamden_2019U-embed.jpg,,,,erika_hamden_what_it_takes_to_launch_a_telescope
May 2019,Suchitra Krishnan-Sarin: What you should know about vaping and e-cigarettes,https://download.ted.com/talks/SuchitraKrishnanSarin_2018P-480p.mp4?apikey=TEDDOWNLOAD,TEDMED 2018,Suchitra Krishnan-Sarin,What you should know about vaping and e-cigarettes,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/206357b1-35e7-49be-aec8-b807d9d70ba0/SuchitraKrishnanSarin_2018P-embed.jpg,,,,suchitra_krishnan_sarin_what_you_should_know_about_vaping_and_e_cigarettes
Apr 2019,Romain Lacombe: A personal air-quality tracker that lets you know what you're breathing,https://download.ted.com/talks/RomainLacombe_2018U-480p.mp4?apikey=TEDDOWNLOAD,TED2018,Romain Lacombe,A personal air-quality tracker that lets you know what you're breathing,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/11f387c3-9095-4ceb-bafb-9f0abfe261d3/RomaineLacombe_2018U-embed.jpg,,,,romain_lacombe_a_personal_air_quality_tracker_that_lets_you_know_what_you_re_breathing
Mar 2019,César Hidalgo: A bold idea to replace politicians,https://download.ted.com/talks/CesarHidalgo_2018-480p.mp4?apikey=TEDDOWNLOAD,TED2018,César Hidalgo,A bold idea to replace politicians,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/e2ffddda-cbdb-4541-a15e-fecf25ad3e56/CesarHidalgo_2018-embed.jpg,,,,c_sar_hidalgo_a_bold_idea_to_replace_politicians
Jan 2019,Tim Harford: A powerful way to unleash your natural creativity,https://download.ted.com/talks/TimHarford_2018S-480p.mp4?apikey=TEDDOWNLOAD,"TED@Merck KGaA, Darmstadt, Germany",Tim Harford,A powerful way to unleash your natural creativity,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/e2ba4d33-af3a-4a1b-b511-b391cfd39084/TimHarford_2018S-embed.jpg,,,,tim_harford_a_powerful_way_to_unleash_your_natural_creativity
Jan 2019,Shohini Ghose: A beginner's guide to quantum computing,https://download.ted.com/talks/ShohiniGhose_2018W-480p.mp4?apikey=TEDDOWNLOAD,TEDWomen 2018,Shohini Ghose,A beginner's guide to quantum computing,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/e768434f-f618-4e85-be63-7f91785bb0aa/ShohiniGhose_2018W-embed.jpg,,,,shohini_ghose_a_beginner_s_guide_to_quantum_computing
Dec 2018,"Douglas Rushkoff: How to be ""Team Human"" in the digital future",https://download.ted.com/talks/DouglasRushkoff_2018S-480p.mp4?apikey=TEDDOWNLOAD,TED Salon Samsung,Douglas Rushkoff,"How to be ""Team Human"" in the digital future",https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/2c6a36a0-1d1f-4b6f-887c-5bcfce09ba58/DouglasRushkoff_2018S-embed.jpg,,,,douglas_rushkoff_how_to_be_team_human_in_the_digital_future
Nov 2018,Sebastien de Halleux: How a fleet of wind-powered drones is changing our understanding of the ocean,https://download.ted.com/talks/SebastiendeHalleux_2017X-480p.mp4?apikey=TEDDOWNLOAD,TEDxSanFrancisco,Sebastien de Halleux,How a fleet of wind-powered drones is changing our understanding of the ocean,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/03bb9150-ca25-4452-8127-c7ef0308c5de/SebastiendeHalleux_2017X-embed.jpg,,,,sebastien_de_halleux_how_a_fleet_of_wind_powered_drones_is_changing_our_understanding_of_the_ocean
Oct 2018,Chip Conley: What baby boomers can learn from millennials at work -- and vice versa,https://download.ted.com/talks/ChipConley_2018S-480p.mp4?apikey=TEDDOWNLOAD,TED Salon Verizon,Chip Conley,What baby boomers can learn from millennials at work -- and vice versa,,,,,chip_conley_what_baby_boomers_can_learn_from_millennials_at_work_and_vice_versa
Sep 2018,Fabio Pacucci: Could the Earth be swallowed by a black hole?,https://download.ted.com/talks/FabioPacucci_BlackHoles_2018E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Fabio Pacucci,Could the Earth be swallowed by a black hole?,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/93230839-2329-4e59-a795-b6686f4bf8a0/black_hole_textless.jpg,,,,fabio_pacucci_could_the_earth_be_swallowed_by_a_black_hole_
Feb 2019,Heba Shaheed: Is it bad to hold your pee?,https://download.ted.com/talks/HebaShaheed_HoldYourPee_2016E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Heba Shaheed,Is it bad to hold your pee?,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/fb8036f8-67a1-442b-89e2-86e6dd6c4dc9/48_peeright.jpg,,,,heba_shaheed_is_it_bad_to_hold_your_pee_
Aug 2018,Leticia Gasca: Don't fail fast -- fail mindfully,https://download.ted.com/talks/LeticiaGasca_2018S-480p.mp4?apikey=TEDDOWNLOAD,TED Salon Brightline Initiative,Leticia Gasca,Don't fail fast -- fail mindfully,,,,,leticia_gasca_don_t_fail_fast_fail_mindfully
Jul 2018,Stephen Webb: Where are all the aliens?,https://download.ted.com/talks/StephenWebb_2018-480p.mp4?apikey=TEDDOWNLOAD,TED2018,Stephen Webb,Where are all the aliens?,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/9756a8a7-bd25-4aa0-85e4-e0b7956cc7e0/StephenWebb_2018-embed.jpg,,,,stephen_webb_where_are_all_the_aliens_
Jul 2018,Lindsay Malloy: Why teens confess to crimes they didn't commit,https://download.ted.com/talks/LindsayMalloy_2016X-480p.mp4?apikey=TEDDOWNLOAD,TEDxFIU,Lindsay Malloy,Why teens confess to crimes they didn't commit,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/37e9d542-27ff-4fb7-8b59-b806c50141d8/LindsayMalloy_2016X-embed.jpg,,,,lindsay_malloy_why_teens_confess_to_crimes_they_didn_t_commit
Nov 2017,Sam Rodriques: What we'll learn about the brain in the next century,https://download.ted.com/talks/SamRodriques_2017X-480p.mp4?apikey=TEDDOWNLOAD,TEDxBeaconStreet,Sam Rodriques,What we'll learn about the brain in the next century,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/0b353f61-c6dc-4781-82ad-7a9375675561/SamRodriques_2017X-embed.jpg,,,,sam_rodriques_what_we_ll_learn_about_the_brain_in_the_next_century
May 2018,Emily Levine: How I made friends with reality,https://download.ted.com/talks/EmilyLevine_2018-480p.mp4?apikey=TEDDOWNLOAD,TED2018,Emily Levine,How I made friends with reality,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/8ccd7c0f-f812-4213-9303-7d7bb1cde872/EmilyLevine_2018-embed.jpg,,,,emily_levine_how_i_made_friends_with_reality
Apr 2018,Gwynne Shotwell: SpaceX's plan to fly you across the globe in 30 minutes,https://download.ted.com/talks/GwynneShotwell_2018-480p.mp4?apikey=TEDDOWNLOAD,TED2018,Gwynne Shotwell,SpaceX's plan to fly you across the globe in 30 minutes,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/2f2f92cf-bc86-4ae5-84ef-a3d898ccd99f/GwynneShotwell_2018-embed.jpg,,,,gwynne_shotwell_spacex_s_plan_to_fly_you_across_the_globe_in_30_minutes
Mar 2018,Simone Bianco and Tom Zimmerman: The wonderful world of life in a drop of water,https://download.ted.com/talks/TomZimmermanandSimoneBianco_2017S-480p.mp4?apikey=TEDDOWNLOAD,TED@IBM,Simone Bianco and Tom Zimmerman,The wonderful world of life in a drop of water,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/ee8aadb1-018b-4372-9e55-401187d7992b/TomZimmermanandSimoneBianco_2017S-embed.jpg,"""Hold your breath,"" says inventor Tom Zimmerman. ""This is the world without plankton."" These tiny organisms produce two-thirds of our planet's oxygen -- without them, life as we know it wouldn't exist. In this talk and tech demo, Zimmerman and cell engineer Simone Bianco hook up a 3D microscope to a drop of water and take you scuba diving with plankton. Learn more about these mesmerizing creatures and get inspired to protect them against ongoing threats from climate change.",1520377200.0,"['biosphere', 'demo', 'climate change', 'marine biology', 'oceans', 'water', 'invention', 'environment', 'nature', 'biology', 'biodiversity', 'science', 'beauty']",simone_bianco_and_tom_zimmerman_the_wonderful_world_of_life_in_a_drop_of_water
Feb 2018,Nina Dølvik Brochmann and Ellen Støkken Dahl: The virginity fraud,https://download.ted.com/talks/NinaDolvikBrochmannandEllenStokkenDahl_2017X-480p.mp4?apikey=TEDDOWNLOAD,TEDxOslo,Nina Dølvik Brochmann and Ellen Støkken Dahl,The virginity fraud,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/30e82631-82cd-43b1-ad53-ad7bd58c3387/NinaDolvikBrochmannandEllenStokkenDahl_2017X-embed.jpg,"The hymen is still the most misunderstood part of the female body. Nina Dølvik Brochmann and Ellen Støkken Dahl share their mission to empower young people through better sex education, debunking the popular (and harmful) myths we're told about female virginity and the hymen.",1518476400.0,"['sex', 'human body', 'women', 'activism', 'medicine', 'TEDx', 'medical research', 'education', 'social change', 'communication', 'humanity', 'society']",nina_d_lvik_brochmann_and_ellen_st_kken_dahl_the_virginity_fraud
Feb 2018,"Gianluca Ambrosetti: A local, sustainable solution to the energy crisis",https://download.ted.com/talks/GianlucaAmbrosetti_2014S-480p.mp4?apikey=TEDDOWNLOAD,TED@IBM,Gianluca Ambrosetti,"A local, sustainable solution to the energy crisis",https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/865a392b-7057-452d-82af-9729192a3c28/GianlucaAmbrosetti_2014S-embed.jpg,,,,gianluca_ambrosetti_a_local_sustainable_solution_to_the_energy_crisis
Jan 2018,Susan David: The gift and power of emotional courage,https://download.ted.com/talks/SusanDavid_2017W-480p.mp4?apikey=TEDDOWNLOAD,TEDWomen 2017,Susan David,The gift and power of emotional courage,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/d9aa2e0c-70bf-46e8-ab13-5657d5f3bd4a/SusanDavid_2017W-embed.jpg,"Psychologist Susan David shares how the way we deal with our emotions shapes everything that matters: our actions, careers, relationships, health and happiness. In this deeply moving, humorous and potentially life-changing talk, she challenges a culture that prizes positivity over emotional truth and discusses the powerful strategies of emotional agility. A talk to share.",1517266800.0,"['happiness', 'psychology', 'emotions', 'life', 'depression', 'personal growth', 'communication', 'humanity']",susan_david_the_gift_and_power_of_emotional_courage
Jan 2018,"Stewart Brand and Chris Anderson: Mammoths resurrected, geoengineering and other thoughts from a futurist",https://download.ted.com/talks/StewartBrandandChrisAnderson_2017U-480p.mp4?apikey=TEDDOWNLOAD,TED2017,Stewart Brand and Chris Anderson,"Mammoths resurrected, geoengineering and other thoughts from a futurist",https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/f0499bd6-2c1b-4fa6-a87a-beab3dea3a77/StewartBrandandChrisAnderson_2017U-embed.jpg,"Stewart Brand is a futurist, counterculturist and visionary with a very wide-ranging mind. In conversation with TED Curator Chris Anderson, Brand discusses ... just about everything: human nature, bringing back the wooly mammoth, geoengineering, rewilding and science as organized skepticism -- plus the story of an acid trip on a San Francisco rooftop in the '60s that sparked a perspective-shifting idea. ""The story we're told is that we're the next meteor,"" Brand says, but ""things are capable of getting better.""",1515106800.0,"['green', 'deextinction', 'space', 'environment', 'science', 'future', 'humanity']",stewart_brand_and_chris_anderson_mammoths_resurrected_geoengineering_and_other_thoughts_from_a_futurist
Dec 2017, WOLF: A marriage of opposites: Krump meets Mozart,https://download.ted.com/talks/WOLF_2017S-480p.mp4?apikey=TEDDOWNLOAD,TED@BCG Milan, WOLF,A marriage of opposites: Krump meets Mozart,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/185b403a-78a6-4e0b-a71f-409df2dd3787/WOLF_2017S-embed.jpg,,,,_wolf_a_marriage_of_opposites_krump_meets_mozart
May 2019,David Dunning: Why incompetent people think they're amazing,https://download.ted.com/talks/DavidDunning_DunningKrugerEffect_2017E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,David Dunning,Why incompetent people think they're amazing,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/8e617afb-8c63-43f0-8d64-dfbaeacd4e9d/1705_01_A_16x9thumb_Textless_logo.jpg,,,,david_dunning_why_incompetent_people_think_they_re_amazing
Oct 2017,Sara Menker: A global food crisis may be less than a decade away,https://download.ted.com/talks/SaraMenker_2017G-480p.mp4?apikey=TEDDOWNLOAD,TEDGlobal 2017,Sara Menker,A global food crisis may be less than a decade away,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/44c111da-e378-419c-b25c-2c15cd36a32c/SarahMenker_2017G-embed.jpg,"Sara Menker quit a career in commodities trading to figure out how the global value chain of agriculture works. Her discoveries have led to some startling predictions: ""We could have a tipping point in global food and agriculture if surging demand surpasses the agricultural system's structural capacity to produce food,"" she says. ""People could starve and governments may fall."" Menker's models predict that this scenario could happen in a decade -- that the world could be short 214 trillion calories per year by 2027. She offers a vision of this impossible world as well as some steps we can take today to avoid it.",1507154400.0,"['investment', 'global issues', 'farming', 'agriculture', 'food', 'economics', 'data', 'Africa', 'future', 'society']",sara_menker_a_global_food_crisis_may_be_less_than_a_decade_away
Sep 2017,Tomás Saraceno: Would you live in a floating city in the sky?,https://download.ted.com/talks/TomasSaraceno_2017U-480p.mp4?apikey=TEDDOWNLOAD,TED2017,Tomás Saraceno,Would you live in a floating city in the sky?,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/5c6198c8-3667-4474-8566-f0d85fc374ac/TomasSaraceno_2017U-embed.jpg,"In a mind-bending talk that blurs the line between science and art, Tomás Saraceno exhibits a series of air-inspired sculptures and installations designed to usher in a new era of sustainability, the ""Aerocene."" From giant, cloud-like playgrounds suspended 22 meters in the air to a balloon sculpture that travels the world without burning a single drop of fossil fuel, Saraceno's work invites us to explore the bounds of our fragile human and terrestrial ecosystems. (In Spanish with English subtitles.)",1504796048.0,"['TED en Español', 'art', 'creativity', 'design', 'environment', 'future', 'innovation', 'invention', 'pollution', 'solar energy', 'sustainability', 'technology', 'wind energy']",toma_s_saraceno_would_you_live_in_a_floating_city_in_the_sky_
Jul 2017,Kristen Marhaver: Why I still have hope for coral reefs,https://download.ted.com/talks/KristenMarhaver_2017U-480p.mp4?apikey=TEDDOWNLOAD,TED2017,Kristen Marhaver,Why I still have hope for coral reefs,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/267943c8-b49f-405a-a00a-a7bf7c58abad/KristenMarhaver_2017U-embed.jpg,"Corals in the Pacific Ocean have been dying at an alarming rate, particularly from bleaching brought on by increased water temperatures. But it's not too late to act, says TED Fellow Kristen Marhaver. She points to the Caribbean -- given time, stable temperatures and strong protection, corals there have shown the ability to survive and recover from trauma. Marhaver reminds us why we need to keep working to protect the precious corals we have left. ""Corals have always been playing the long game,"" she says, ""and now so are we.""",1501253483.0,"['TED Fellows', 'animals', 'biology', 'climate change', 'environment', 'exoskeleton', 'microbiology', 'nature', 'oceans', 'pollution', 'science', 'water']",kristen_marhaver_why_i_still_have_hope_for_coral_reefs
